"state","puma22","cd118","stab","PUMA22name","pop20","afact"
"45","01600","07","SC","Chesterfield, Darlington & Marlboro Counties",132845,1 
"45","01700","05","SC","Lee & Sumter Counties",93192,0.7633 
"45","01700","06","SC","Lee & Sumter Counties",28895,0.2367 
"45","01800","02","SC","Barnwell, Calhoun & Orangeburg Counties",44983,0.3782 
"45","01800","06","SC","Barnwell, Calhoun & Orangeburg Counties",73948,0.6218 
"45","01901","01","SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",78438,0.5074 
"45","01901","06","SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",76157,0.4926 
"45","02001","01","SC","Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities",115618,0.8269 
"45","02001","06","SC","Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities",24210,0.1731 
"45","02100","01","SC","Dorchester County",127543,0.7895 
"45","02100","06","SC","Dorchester County",33997,0.2105 
"45","02201","01","SC","Berkeley (North & East) County--Moncks Corner City",102316,1 
"45","02202","01","SC","Berkeley (South) County--Goose Creek &portions of Charleston Cities",127545,1 
"45","02301","01","SC","Charleston (West) County--Kiawah Island & Charleston Cities",73360,0.4855 
"45","02301","06","SC","Charleston (West) County--Kiawah Island & Charleston Cities",77754,0.5145 
"45","02302","06","SC","Charleston (North) County--North Charleston City",148638,1 
"45","02303","01","SC","Charleston (Northeast) County--Mount Pleasant Town",106383,0.9806 
"45","02303","06","SC","Charleston (Northeast) County--Mount Pleasant Town",2100,0.0194 
"45","02400","06","SC","Clarendon, Georgetown & Williamsburg Counties",62170,0.4951 
"45","02400","07","SC","Clarendon, Georgetown & Williamsburg Counties",63404,0.5049 
"45","02500","06","SC","Florence County",10609,0.0774 
"45","02500","07","SC","Florence County",126450,0.9226 
"45","02601","07","SC","Dillon, Marion and Horry (North) Counties--Loris City",106833,1 
"45","02701","07","SC","Horry (Central and North) County--North Myrtle Beach City",140041,1 
"45","02702","07","SC","Horry (Central and South) County--Myrtle Beach City",161630,1 
"46","00100","00","SD","West South Dakota--Rapid City",187549,1 
"46","00200","00","SD","Lakota Region",100522,1 
"46","00300","00","SD","Northeast South Dakota",132560,1 
"46","00400","00","SD","Jackrabbit Region",134218,1 
"46","00501","00","SD","Southeast South Dakota (Outside Sioux Falls City)",143190,1 
"46","00601","00","SD","Sioux Falls City",188628,1 
"47","00100","08","TN","Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities",107495,1 
"47","00200","07","TN","Henry, Carol & Humphreys Counties--Paris city",51402,0.4377 
"47","00200","08","TN","Henry, Carol & Humphreys Counties--Paris city",66031,0.5623 
"47","00301","07","TN","Montgomery County--Clarksville city (South)",105777,1 
"47","00302","07","TN","Clarksville city (North)",114292,1 
"47","00401","06","TN","Robertson & Sumner Counties--Springfield & Portland cities",76564,0.5126 
"47","00401","07","TN","Robertson & Sumner Counties--Springfield & Portland cities",72803,0.4874 
"47","00501","06","TN","Hendersonville, Gallatin & Goodlettsville cities",119717,1 
"47","00600","06","TN","Macon, Dekalb & Cannon Counties",102938,1 
"47","00700","06","TN","Putnam & Overton Counties--Cookeville city",114947,1 
"47","00800","01","TN","Campbell, Claiborne & Scott Counties",6662,0.0557 
"47","00800","02","TN","Campbell, Claiborne & Scott Counties",72586,0.6068 
"47","00800","03","TN","Campbell, Claiborne & Scott Counties",24412,0.2041 
"47","00800","06","TN","Campbell, Claiborne & Scott Counties",15969,0.1335 
"47","00900","01","TN","Greene & Hawkins Counties--Greenville town",126873,1 
"47","01000","01","TN","Sullivan County--Kingsport & Bristol cities",158163,1 
"47","01101","01","TN","Washington (South) & Carter Counties--Elizabethton city",105762,1 
"47","01201","01","TN","Washington County--Johnson City",119471,1 
"47","01300","01","TN","Hamblen, Jefferson & Grainger Counties--Morristown city",116561,0.8168 
"47","01300","02","TN","Hamblen, Jefferson & Grainger Counties--Morristown city",26148,0.1832 
"47","01400","01","TN","Sevier & Cocke Counties--Sevierville city",134379,1 
"47","01501","02","TN","Knoxville city (Central)",133547,1 
"47","01502","02","TN","Knox County (Southwest)",103187,1 
"47","01503","02","TN","Knox County (Northwest)",123449,1 
"47","01504","02","TN","Knox County (North, East & South)",118788,1 
"47","01600","02","TN","Blount County--Maryville & Alcoa cities",135280,1 
"47","01700","03","TN","Anderson, Roane & Morgan Counties--Oak Ridge city",151562,1 
"47","01800","06","TN","Cumberland, White & Fentress Counties--Crossville city",106985,1 
"47","01900","05","TN","Wilson County--Lebanon & Mount Juliet cities",112307,0.7602 
"47","01900","06","TN","Wilson County--Lebanon & Mount Juliet cities",35430,0.2398 
"47","02001","04","TN","Murfreesboro city",133107,1 
"47","02002","04","TN","Rutherford County--Smyrna town & La Vergne city",105532,1 
"47","02003","04","TN","Rutherford County (North, East and South)",102847,1 
"47","02101","05","TN","Williamson County--Brentwood & Franklin cities, Nolensville town (west)",79949,0.5973 
"47","02101","07","TN","Williamson County--Brentwood & Franklin cities, Nolensville town (west)",53899,0.4027 
"47","02102","05","TN","Williamson County--Thompson Station town & Fairview city",81284,0.7138 
"47","02102","07","TN","Williamson County--Thompson Station town & Fairview city",32594,0.2862 
"47","02200","05","TN","Maury County--Columbia & Spring Hill cities",100974,1 
"47","02300","07","TN","Dickson, Cheatham & Hickman Counties",120312,1 
"47","02401","06","TN","Nashville/Davidson County--Downtown, East & North Nashville",59104,0.4041 
"47","02401","07","TN","Nashville/Davidson County--Downtown, East & North Nashville",87150,0.5959 
"47","02402","05","TN","Nashville/Davidson County--South & Southeast Nashville",119426,0.9494 
"47","02402","06","TN","Nashville/Davidson County--South & Southeast Nashville",4244,0.0337 
"47","02402","07","TN","Nashville/Davidson County--South & Southeast Nashville",2119,0.0168 
"47","02403","05","TN","Nashville/Davidson County--Donelson, Hermitage & Old Hickory",40742,0.4071 
"47","02403","06","TN","Nashville/Davidson County--Donelson, Hermitage & Old Hickory",52349,0.5231 
"47","02403","07","TN","Nashville/Davidson County--Donelson, Hermitage & Old Hickory",6978,0.0697 
"47","02404","06","TN","Nashville/Davidson County (North)",51028,0.4967 
"47","02404","07","TN","Nashville/Davidson County (North)",51705,0.5033 
"47","02405","05","TN","Nashville/Davidson County--Antioch, South Nashville",81558,0.788 
"47","02405","06","TN","Nashville/Davidson County--Antioch, South Nashville",21943,0.212 
"47","02406","05","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",104731,0.7615 
"47","02406","07","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",32807,0.2385 
"47","02501","09","TN","Memphis City (Central Riverside)",129770,1 
"47","02502","08","TN","Memphis City (Central Midtown)",22277,0.175 
"47","02502","09","TN","Memphis City (Central Midtown)",105046,0.825 
"47","02503","08","TN","Memphis (North) & Bartlett (Southwest) cities",10120,0.0911 
"47","02503","09","TN","Memphis (North) & Bartlett (Southwest) cities",100925,0.9089 
"47","02504","08","TN","Shelby County (North)--Bartlett (North & East), Millington & Lakeland cities",46204,0.4143 
"47","02504","09","TN","Shelby County (North)--Bartlett (North & East), Millington & Lakeland cities",65322,0.5857 
"47","02505","08","TN","Shelby County (East)--Memphis city (East) & Arlington town (South)",10808,0.0989 
"47","02505","09","TN","Shelby County (East)--Memphis city (East) & Arlington town (South)",98442,0.9011 
"47","02506","08","TN","Shelby County (Southeast)--Collierville town & Germantown city",89922,0.6955 
"47","02506","09","TN","Shelby County (Southeast)--Collierville town & Germantown city",39373,0.3045 
"47","02507","08","TN","Memphis City (Southeast)",13136,0.1261 
"47","02507","09","TN","Memphis City (Southeast)",90999,0.8739 
"47","02508","09","TN","Memphis City (Southwest)",107400,1 
"47","02600","08","TN","Tipton & Fayette Counties",72366,0.7029 
"47","02600","09","TN","Tipton & Fayette Counties",30594,0.2971 
"47","02700","08","TN","Gibson, Lauderdale & Haywood Counties--Brownsville city",107347,1 
"47","02800","08","TN","Madison & Chester Counties--Jackson city",116164,1 
"47","02900","07","TN","Henderson, Hardin & McNairy Counties",11435,0.0974 
"47","02900","08","TN","Henderson, Hardin & McNairy Counties",106001,0.9026 
"47","03000","04","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",74505,0.6671 
"47","03000","05","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",12582,0.1127 
"47","03000","07","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",24598,0.2202 
"47","03100","04","TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",85556,0.7137 
"47","03100","05","TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",34318,0.2863 
"47","03200","04","TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",107124,1 
"47","03300","04","TN","Warren, Marion & Sequatchie Counties--McMinnville city",98660,0.9368 
"47","03300","06","TN","Warren, Marion & Sequatchie Counties--McMinnville city",6653,0.0632 
"47","03401","03","TN","Chattanooga city (South & Central)",119392,1 
"47","03402","03","TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",115794,1 
"47","03403","03","TN","Hamilton County (North)--Soddy-Daisy city",131021,1 
"47","03500","03","TN","McMinn, Rhea & Bledsoe Counties--Athens city",53276,0.4681 
"47","03500","04","TN","McMinn, Rhea & Bledsoe Counties--Athens city",60541,0.5319 
"47","03600","03","TN","Bradley & Polk Counties--Cleveland city",126164,1 
"47","03700","02","TN","Loudon & Monroe Counties--Lenoir City",54886,0.5427 
"47","03700","03","TN","Loudon & Monroe Counties--Lenoir City",46250,0.4573 
"48","00100","13","TX","Panhandle Regional Planning Commission--Outside Potter & Randall Counties",150869,0.8617 
"48","00100","19","TX","Panhandle Regional Planning Commission--Outside Potter & Randall Counties",24211,0.1383 
"48","00200","13","TX","Panhandle Regional Planning Commission (Potter County)--Amarillo City (North)",118525,1 
"48","00300","13","TX","Panhandle Regional Planning Commission (Randall County)--Amarillo City (South)",140753,1 
"48","00400","13","TX","South Plains Association of Governments--Outside Lubbock County",3098,0.0256 
"48","00400","19","TX","South Plains Association of Governments--Outside Lubbock County",118027,0.9744 
"48","00501","19","TX","South Plains Association of Governments--Lubbock County, Lubbock City (Central)",156648,1 
"48","00502","19","TX","South Plains Association of Governments--Lubbock County, Lubbock City (Outer)",153991,1 
"48","00600","13","TX","North Texas Regional Planning Commission--Outside Wichita County & Wise County",83741,0.5365 
"48","00600","25","TX","North Texas Regional Planning Commission--Outside Wichita County & Wise County",26339,0.1687 
"48","00600","26","TX","North Texas Regional Planning Commission--Outside Wichita County & Wise County",46010,0.2948 
"48","00700","13","TX","North Texas Regional Planning Commission (Wichita County)--Wichita Falls City",129350,1 
"48","00800","04","TX","Texoma COG--Grayson, Cooke & Fannin Counties",171205,0.8043 
"48","00800","26","TX","Texoma COG--Grayson, Cooke & Fannin Counties",41668,0.1957 
"48","00900","03","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",86326,0.4155 
"48","00900","04","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",121449,0.5845 
"48","01000","01","TX","Ark-Tex COG (West)",62217,0.3956 
"48","01000","04","TX","Ark-Tex COG (West)",95054,0.6044 
"48","01100","01","TX","Ark-Tex COG (East)--Bowie & Cass Counties",112709,0.9288 
"48","01100","04","TX","Ark-Tex COG (East)--Bowie & Cass Counties",8638,0.0712 
"48","01200","01","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",105340,0.8818 
"48","01200","05","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",14116,0.1182 
"48","01300","01","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",12464,0.0966 
"48","01300","04","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",12164,0.0943 
"48","01300","05","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",104384,0.8091 
"48","01400","05","TX","Kaufman County",145310,1 
"48","01501","01","TX","East Texas COG (Central)--Smith County (Outside Tyler City)",113973,1 
"48","01502","01","TX","East Texas COG (Central)--Smith County (West) (Tyler City)",119506,1 
"48","01600","01","TX","East Texas COG (Central)--Gregg County (Longview City)",124239,1 
"48","01700","01","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",74705,0.5971 
"48","01700","06","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",50412,0.4029 
"48","01800","05","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",82150,0.5865 
"48","01800","06","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",57922,0.4135 
"48","01901","03","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUM",8255,0.0613 
"48","01901","04","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUM",73028,0.5427 
"48","01901","32","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUM",53273,0.3959 
"48","01902","03","TX","Collin County (Southwest)--Plano City (West)",52335,0.4342 
"48","01902","04","TX","Collin County (Southwest)--Plano City (West)",68205,0.5658 
"48","01903","03","TX","Collin County (Southwest)--Plano City (Central)",37486,0.3502 
"48","01903","04","TX","Collin County (Southwest)--Plano City (Central)",46300,0.4326 
"48","01903","32","TX","Collin County (Southwest)--Plano City (Central)",23247,0.2172 
"48","01904","03","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",146877,0.9707 
"48","01904","04","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4428,0.0293 
"48","01905","03","TX","Collin County (Central)--McKinney City",157125,1 
"48","01907","03","TX","Collin County (East)",189499,1 
"48","01908","03","TX","Collin County (Northwest)--Celina City & Prosper Town",41649,0.4118 
"48","01908","04","TX","Collin County (Northwest)--Celina City & Prosper Town",59498,0.5882 
"48","01909","03","TX","Collin County (Northwest)--Frisco City (East)",47435,0.4594 
"48","01909","04","TX","Collin County (Northwest)--Frisco City (East)",55825,0.5406 
"48","02001","26","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",94058,0.7089 
"48","02001","32","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",38622,0.2911 
"48","02002","26","TX","Denton County (Southeast)--Lewisville City",117263,1 
"48","02003","26","TX","Denton County (South Central)--Flower Mound Town & Highland Village City",152796,1 
"48","02004","04","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",51187,0.2737 
"48","02004","26","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",135815,0.7263 
"48","02005","13","TX","Denton County (Central)--Denton (Central) & Corinth Cities",96409,0.7623 
"48","02005","26","TX","Denton County (Central)--Denton (Central) & Corinth Cities",30055,0.2377 
"48","02006","04","TX","Denton County (North & West)--Denton City (Outer)",6,0 
"48","02006","13","TX","Denton County (North & West)--Denton City (Outer)",40889,0.215 
"48","02006","26","TX","Denton County (North & West)--Denton City (Outer)",149322,0.785 
"48","02101","06","TX","Ellis County",192455,1 
"48","02102","06","TX","Johnson County",47923,0.2663 
"48","02102","25","TX","Johnson County",132004,0.7337 
"48","02200","25","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",141757,1 
"48","02301","05","TX","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities",115131,1 
"48","02302","05","TX","Dallas County (Northeast)--Garland City (South)",93457,0.8829 
"48","02302","32","TX","Dallas County (Northeast)--Garland City (South)",12398,0.1171 
"48","02303","05","TX","Dallas County (East)--Mesquite City (Central & Southeast)",105437,0.82 
"48","02303","32","TX","Dallas County (East)--Mesquite City (Central & Southeast)",23150,0.18 
"48","02304","05","TX","Dallas County (Southeast)--Dallas City (Southeast)",20147,0.1649 
"48","02304","30","TX","Dallas County (Southeast)--Dallas City (Southeast)",101723,0.8323 
"48","02304","32","TX","Dallas County (Southeast)--Dallas City (Southeast)",342,0.0028 
"48","02305","05","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",24968,0.1822 
"48","02305","30","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",19515,0.1424 
"48","02305","32","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",92584,0.6755 
"48","02306","05","TX","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",16579,0.1282 
"48","02306","32","TX","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",112756,0.8718 
"48","02307","24","TX","Dallas City (Northeast)--East of US-75",31584,0.2497 
"48","02307","32","TX","Dallas City (Northeast)--East of US-75",94900,0.7503 
"48","02308","05","TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",45308,0.3943 
"48","02308","32","TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",69591,0.6057 
"48","02309","24","TX","Dallas (Far North) & Richardson (Southwest) Cities",37611,0.3307 
"48","02309","32","TX","Dallas (Far North) & Richardson (Southwest) Cities",76106,0.6693 
"48","02310","24","TX","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",32830,0.2855 
"48","02310","32","TX","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",70484,0.613 
"48","02310","33","TX","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",11663,0.1014 
"48","02311","24","TX","Dallas City (North)--South of I-635 & West of US-75",53920,0.4762 
"48","02311","32","TX","Dallas City (North)--South of I-635 & West of US-75",11029,0.0974 
"48","02311","33","TX","Dallas City (North)--South of I-635 & West of US-75",48276,0.4264 
"48","02312","06","TX","Dallas (West Central), University Park Cities & Highland Park Town",1615,0.0142 
"48","02312","24","TX","Dallas (West Central), University Park Cities & Highland Park Town",44978,0.3942 
"48","02312","30","TX","Dallas (West Central), University Park Cities & Highland Park Town",52610,0.4611 
"48","02312","33","TX","Dallas (West Central), University Park Cities & Highland Park Town",14895,0.1305 
"48","02313","24","TX","Dallas City (Downtown)--North of I-30",2252,0.0168 
"48","02313","30","TX","Dallas City (Downtown)--North of I-30",57821,0.4313 
"48","02313","32","TX","Dallas City (Downtown)--North of I-30",73983,0.5519 
"48","02314","30","TX","Dallas City (East Central)--South of I-30 & East of I-35E",106458,0.845 
"48","02314","32","TX","Dallas City (East Central)--South of I-30 & East of I-35E",10265,0.0815 
"48","02314","33","TX","Dallas City (East Central)--South of I-30 & East of I-35E",9266,0.0735 
"48","02315","30","TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",13231,0.1214 
"48","02315","33","TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",95791,0.8786 
"48","02316","30","TX","Dallas City (South Central)--North of I-20 & West of I-35E",56128,0.5403 
"48","02316","33","TX","Dallas City (South Central)--North of I-20 & West of I-35E",47759,0.4597 
"48","02317","30","TX","Dallas County (South)--DeSoto & Lancaster Cities",116056,1 
"48","02318","30","TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",113002,1 
"48","02319","06","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",8901,0.0777 
"48","02319","30","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",77793,0.6787 
"48","02319","33","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",27933,0.2437 
"48","02320","06","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",78856,0.6838 
"48","02320","33","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",36461,0.3162 
"48","02321","06","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",70619,0.6026 
"48","02321","24","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",58,0.0005 
"48","02321","33","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",46518,0.3969 
"48","02322","06","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",5634,0.0437 
"48","02322","24","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",54805,0.4255 
"48","02322","32","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4257,0.0331 
"48","02322","33","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",64105,0.4977 
"48","02400","12","TX","Parker County",116906,0.7887 
"48","02400","25","TX","Parker County",31316,0.2113 
"48","02501","24","TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",121237,1 
"48","02502","24","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",68252,0.5003 
"48","02502","25","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",43798,0.3211 
"48","02502","33","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",24364,0.1786 
"48","02503","06","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",53404,0.3904 
"48","02503","25","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",35951,0.2628 
"48","02503","30","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",14964,0.1094 
"48","02503","33","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",32477,0.2374 
"48","02504","06","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM",29250,0.25 
"48","02504","25","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM",62376,0.5332 
"48","02504","30","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM",25354,0.2167 
"48","02505","06","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",63038,0.5037 
"48","02505","25","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",49782,0.3978 
"48","02505","30","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",12332,0.0985 
"48","02506","12","TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",29069,0.2156 
"48","02506","25","TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",81595,0.605 
"48","02506","33","TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",24195,0.1794 
"48","02507","06","TX","Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820",5949,0.0491 
"48","02507","25","TX","Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820",85814,0.709 
"48","02507","33","TX","Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820",29275,0.2419 
"48","02508","12","TX","Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820",459,0.0039 
"48","02508","33","TX","Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820",118595,0.9961 
"48","02509","12","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",29697,0.2028 
"48","02509","24","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",80387,0.5491 
"48","02509","25","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",4582,0.0313 
"48","02509","33","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",31744,0.2168 
"48","02510","24","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities",125530,1 
"48","02511","12","TX","Fort Worth City (North)--East of I-35W & West of US-377",21327,0.1635 
"48","02511","24","TX","Fort Worth City (North)--East of I-35W & West of US-377",109150,0.8365 
"48","02512","12","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",50967,0.4435 
"48","02512","24","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",4393,0.0382 
"48","02512","33","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",59559,0.5183 
"48","02513","12","TX","Fort Worth City (South Central) & Edgecliff Village Town",74240,0.5641 
"48","02513","25","TX","Fort Worth City (South Central) & Edgecliff Village Town",19101,0.1451 
"48","02513","33","TX","Fort Worth City (South Central) & Edgecliff Village Town",38274,0.2908 
"48","02514","12","TX","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities",147878,1 
"48","02515","12","TX","Tarrant County (West)--Fort Worth City (West)",115328,0.9518 
"48","02515","33","TX","Tarrant County (West)--Fort Worth City (West)",5837,0.0482 
"48","02516","12","TX","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities",181116,1 
"48","02600","11","TX","West Central Texas COG (Outside Taylor County)",55679,0.2944 
"48","02600","13","TX","West Central Texas COG (Outside Taylor County)",3353,0.0177 
"48","02600","19","TX","West Central Texas COG (Outside Taylor County)",77510,0.4099 
"48","02600","25","TX","West Central Texas COG (Outside Taylor County)",52572,0.278 
"48","02700","19","TX","West Central Texas COG--Taylor County, Abilene City",143208,1 
"48","02900","11","TX","Concho Valley COG--Tom Green County, San Angelo City",120003,1 
"48","03000","11","TX","Permian Basin Regional Planning Commission (Central)--Midland County, Midland City",169983,1 
"48","03100","11","TX","Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City",165171,1 
"48","03305","16","TX","El Paso City (North)",115734,0.8694 
"48","03305","23","TX","El Paso City (North)",17389,0.1306 
"48","03306","16","TX","El Paso City (Northwest)",145558,1 
"48","03307","16","TX","El Paso County (Outside El Paso City)--Horizon City",90484,0.6608 
"48","03307","23","TX","El Paso County (Outside El Paso City)--Horizon City",46449,0.3392 
"48","03308","16","TX","El Paso City (East)",183228,1 
"48","03309","16","TX","El Paso City (Southeast)--Socorro City",86235,0.7123 
"48","03309","23","TX","El Paso City (Southeast)--Socorro City",34833,0.2877 
"48","03310","16","TX","El Paso City (Central)",145747,1 
"48","03400","11","TX","Central Texas COG (West), Burnet & Llano Counties",53056,0.2742 
"48","03400","31","TX","Central Texas COG (West), Burnet & Llano Counties",140445,0.7258 
"48","03501","11","TX","Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",160925,0.8869 
"48","03501","31","TX","Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",20526,0.1131 
"48","03502","11","TX","Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",13750,0.0727 
"48","03502","31","TX","Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",175446,0.9273 
"48","03600","10","TX","Brazos Valley COG (Outside Brazos County) & Milam County",96170,0.6269 
"48","03600","17","TX","Brazos Valley COG (Outside Brazos County) & Milam County",57230,0.3731 
"48","03700","06","TX","Heart of Texas COG--Outside McLennan County & Navarro County",101009,0.6111 
"48","03700","17","TX","Heart of Texas COG--Outside McLennan County & Navarro County",46038,0.2785 
"48","03700","31","TX","Heart of Texas COG--Outside McLennan County & Navarro County",18235,0.1103 
"48","03801","17","TX","Heart of Texas COG--McLennan County-Waco City (Central)",108500,1 
"48","03802","17","TX","Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities",152079,1 
"48","03900","08","TX","Deep East Texas COG (West) & Walker County",94206,0.4969 
"48","03900","17","TX","Deep East Texas COG (West) & Walker County",95387,0.5031 
"48","04000","17","TX","Deep East Texas COG (Central)--Angelina & Nacogdoches Counties",151048,1 
"48","04100","01","TX","Deep East Texas COG (East) & Jasper County",41834,0.3916 
"48","04100","36","TX","Deep East Texas COG (East) & Jasper County",64995,0.6084 
"48","04200","14","TX","Orange & Hardin Counties",84808,0.6013 
"48","04200","36","TX","Orange & Hardin Counties",56231,0.3987 
"48","04301","14","TX","Jefferson County (North Central)--Beaumont City",52871,0.4597 
"48","04301","36","TX","Jefferson County (North Central)--Beaumont City",62137,0.5403 
"48","04302","14","TX","Jefferson County (Outside Beaumont City)--Port Arthur City",132075,0.9333 
"48","04302","36","TX","Jefferson County (Outside Beaumont City)--Port Arthur City",9443,0.0667 
"48","04400","36","TX","Houston-Galveston Area Council--Liberty & Chambers Counties",138199,1 
